"Block"	"Trial"	"FaceFilename"	"WordFilename"	"FaceRace"	"Fix"	"WordValence"	"Condition"	"RT"	"Key"	"Error"	"Subno"	"Congruent"	"logRT"	"logRT.winz"	"RT.winz"	"ParRace"	"ParGender"
2	155	"C:\Hannah's FYP\Black3_neu.jpg"	"love"	"Black"	"forehead"	"Pos"	112	674	2	0	1	"Incon"	6.51323011091231	6.51323011091231	674	NA	NA
2	156	"C:\Hannah's FYP\Black21_neu.jpg"	"success"	"Black"	"nose"	"Pos"	132	644	2	0	1	"Incon"	6.46769872610435	6.46769872610435	644	NA	NA
2	157	"C:\Hannah's FYP\White22_neu.jpg"	"pest"	"White"	"nose"	"Neg"	231	907	1	0	1	"Incon"	6.81014245011514	6.81014245011514	907	NA	NA
2	158	"C:\Hannah's FYP\White20_neu.jpg"	"joy"	"White"	"nose"	"Pos"	232	1203	2	0	1	"Con"	7.09257371597468	7.09257371597468	1203	NA	NA
2	159	"C:\Hannah's FYP\Black1_neu.jpg"	"vomit"	"Black"	"forehead"	"Neg"	111	1169	1	0	1	"Con"	7.06390396147207	7.06390396147207	1169	NA	NA
2	160	"C:\Hannah's FYP\Black10_neu.jpg"	"pest"	"Black"	"eyes"	"Neg"	121	641	1	0	1	"Con"	6.46302945692067	6.46302945692067	641	NA	NA
2	161	"C:\Hannah's FYP\Black13_neu.jpg"	"disgust"	"Black"	"eyes"	"Neg"	121	960	1	0	1	"Con"	6.86693328446188	6.86693328446188	960	NA	NA
2	162	"C:\Hannah's FYP\Black4_neu.jpg"	"joy"	"Black"	"forehead"	"Pos"	112	889	2	0	1	"Incon"	6.7900972355139	6.7900972355139	889	NA	NA
2	163	"C:\Hannah's FYP\White21_neu.jpg"	"joy"	"White"	"nose"	"Pos"	232	570	2	0	1	"Con"	6.3456363608286	6.3456363608286	570	NA	NA
2	164	"C:\Hannah's FYP\Black16_neu.jpg"	"pest"	"Black"	"eyes"	"Neg"	121	644	1	0	1	"Con"	6.46769872610435	6.46769872610435	644	NA	NA
2	165	"C:\Hannah's FYP\White23_neu.jpg"	"despair"	"White"	"nose"	"Neg"	231	862	1	0	1	"Incon"	6.75925527066369	6.75925527066369	862	NA	NA
2	166	"C:\Hannah's FYP\White1_neu.jpg"	"pest"	"White"	"forehead"	"Neg"	211	652	1	0	1	"Incon"	6.48004456192665	6.48004456192665	652	NA	NA
2	167	"C:\Hannah's FYP\Black19_neu.jpg"	"garbage"	"Black"	"nose"	"Neg"	131	1746	1	0	1	"Con"	7.46508273639955	7.46508273639955	1746	NA	NA
2	168	"C:\Hannah's FYP\Black8_neu.jpg"	"romance"	"Black"	"forehead"	"Pos"	112	1463	2	0	1	"Incon"	7.28824440102012	7.28824440102012	1463	NA	NA
2	169	"C:\Hannah's FYP\White12_neu.jpg"	"vomit"	"White"	"eyes"	"Neg"	221	723	1	0	1	"Incon"	6.58340922215876	6.58340922215876	723	NA	NA
2	170	"C:\Hannah's FYP\White16_neu.jpg"	"smile"	"White"	"eyes"	"Pos"	222	502	2	0	1	"Con"	6.21860011969173	6.21860011969173	502	NA	NA
2	171	"C:\Hannah's FYP\Black18_neu.jpg"	"success"	"Black"	"nose"	"Pos"	132	867	2	0	1	"Incon"	6.76503897678054	6.76503897678054	867	NA	NA
2	172	"C:\Hannah's FYP\White24_neu.jpg"	"paradise"	"White"	"nose"	"Pos"	232	1384	2	0	1	"Con"	7.23273313617761	7.23273313617761	1384	NA	NA
2	173	"C:\Hannah's FYP\White1_neu.jpg"	"paradise"	"White"	"forehead"	"Pos"	212	480	2	0	1	"Con"	6.17378610390194	6.17378610390194	480	NA	NA
2	174	"C:\Hannah's FYP\White4_neu.jpg"	"poison"	"White"	"forehead"	"Neg"	211	734	1	0	1	"Incon"	6.59850902861452	6.59850902861452	734	NA	NA
2	175	"C:\Hannah's FYP\Black17_neu.jpg"	"smile"	"Black"	"nose"	"Pos"	132	575	2	0	1	"Incon"	6.35437004079735	6.35437004079735	575	NA	NA
2	176	"C:\Hannah's FYP\Black3_neu.jpg"	"disgust"	"Black"	"forehead"	"Neg"	111	904	1	0	1	"Con"	6.80682936039218	6.80682936039218	904	NA	NA
2	177	"C:\Hannah's FYP\Black24_neu.jpg"	"vacation"	"Black"	"nose"	"Pos"	132	1137	2	0	1	"Incon"	7.03614849375054	7.03614849375054	1137	NA	NA
2	178	"C:\Hannah's FYP\White17_neu.jpg"	"beauty"	"White"	"nose"	"Pos"	232	498	2	0	1	"Con"	6.21060007702465	6.21060007702465	498	NA	NA
2	179	"C:\Hannah's FYP\Black11_neu.jpg"	"paradise"	"Black"	"eyes"	"Pos"	122	727	2	0	1	"Incon"	6.58892647753352	6.58892647753352	727	NA	NA
2	180	"C:\Hannah's FYP\White18_neu.jpg"	"paradise"	"White"	"nose"	"Pos"	232	503	2	0	1	"Con"	6.22059017009974	6.22059017009974	503	NA	NA
2	181	"C:\Hannah's FYP\White9_neu.jpg"	"despair"	"White"	"eyes"	"Neg"	221	1156	1	0	1	"Incon"	7.05272104923232	7.05272104923232	1156	NA	NA
2	182	"C:\Hannah's FYP\White3_neu.jpg"	"garbage"	"White"	"forehead"	"Neg"	211	908	1	0	1	"Incon"	6.81124437860129	6.81124437860129	908	NA	NA
2	183	"C:\Hannah's FYP\White15_neu.jpg"	"vomit"	"White"	"eyes"	"Neg"	221	776	1	0	1	"Incon"	6.65415252018322	6.65415252018322	776	NA	NA
2	184	"C:\Hannah's FYP\Black7_neu.jpg"	"joy"	"Black"	"forehead"	"Pos"	112	1023	2	0	1	"Incon"	6.93049476595163	6.93049476595163	1023	NA	NA
2	185	"C:\Hannah's FYP\Black1_neu.jpg"	"paradise"	"Black"	"forehead"	"Pos"	112	1205	2	0	1	"Incon"	7.09423484592476	7.09423484592476	1205	NA	NA
2	186	"C:\Hannah's FYP\White7_neu.jpg"	"vomit"	"White"	"forehead"	"Neg"	211	620	1	0	1	"Incon"	6.42971947803914	6.42971947803914	620	NA	NA
2	187	"C:\Hannah's FYP\Black8_neu.jpg"	"garbage"	"Black"	"forehead"	"Neg"	111	1465	1	0	1	"Con"	7.28961052145117	7.28961052145117	1465	NA	NA
2	188	"C:\Hannah's FYP\Black3_neu.jpg"	"garbage"	"Black"	"forehead"	"Neg"	111	548	1	0	1	"Con"	6.30627528694802	6.30627528694802	548	NA	NA
2	189	"C:\Hannah's FYP\Black7_neu.jpg"	"paradise"	"Black"	"forehead"	"Pos"	112	861	2	0	1	"Incon"	6.75809450442773	6.75809450442773	861	NA	NA
2	190	"C:\Hannah's FYP\White21_neu.jpg"	"success"	"White"	"nose"	"Pos"	232	823	2	0	1	"Con"	6.71295620067707	6.71295620067707	823	NA	NA
2	191	"C:\Hannah's FYP\White4_neu.jpg"	"vomit"	"White"	"forehead"	"Neg"	211	565	1	0	1	"Incon"	6.33682573114644	6.33682573114644	565	NA	NA
2	192	"C:\Hannah's FYP\White22_neu.jpg"	"disgust"	"White"	"nose"	"Neg"	231	904	1	0	1	"Incon"	6.80682936039218	6.80682936039218	904	NA	NA
2	1	"C:\Hannah's FYP\Black13_neu.jpg"	"poison"	"Black"	"eyes"	"Neg"	121	4232	1	0	2	"Con"	8.35042997353814	7.81992759058544	1956.15037153411	NA	NA
2	2	"C:\Hannah's FYP\Black2_neu.jpg"	"romance"	"Black"	"forehead"	"Pos"	112	3741	2	0	2	"Incon"	8.22710823434815	7.81992759058544	1956.15037153411	NA	NA
2	3	"C:\Hannah's FYP\White5_neu.jpg"	"love"	"White"	"forehead"	"Pos"	212	2367	2	0	2	"Con"	7.76937860951398	7.76937860951398	1956.15037153411	NA	NA
2	4	"C:\Hannah's FYP\White9_neu.jpg"	"vacation"	"White"	"eyes"	"Pos"	222	1004	2	0	2	"Con"	6.91174730025167	6.91174730025167	1004	NA	NA
2	5	"C:\Hannah's FYP\Black16_neu.jpg"	"vomit"	"Black"	"eyes"	"Neg"	121	1059	1	0	2	"Con"	6.96508034560141	6.96508034560141	1059	NA	NA
2	6	"C:\Hannah's FYP\White15_neu.jpg"	"joy"	"White"	"eyes"	"Pos"	222	3071	2	0	2	"Con"	8.02975852044082	7.81992759058544	1956.15037153411	NA	NA
2	7	"C:\Hannah's FYP\Black4_neu.jpg"	"beauty"	"Black"	"forehead"	"Pos"	112	582	2	0	2	"Incon"	6.36647044773144	6.36647044773144	582	NA	NA
2	8	"C:\Hannah's FYP\White16_neu.jpg"	"vomit"	"White"	"eyes"	"Neg"	221	743	1	0	2	"Incon"	6.61069604471776	6.61069604471776	743	NA	NA
2	9	"C:\Hannah's FYP\Black19_neu.jpg"	"joy"	"Black"	"nose"	"Pos"	132	586	2	0	2	"Incon"	6.37331978957701	6.37331978957701	586	NA	NA
2	10	"C:\Hannah's FYP\White13_neu.jpg"	"beauty"	"White"	"eyes"	"Pos"	222	474	1	1	2	"Con"	6.16120732169508	6.16120732169508	474	NA	NA
2	11	"C:\Hannah's FYP\White3_neu.jpg"	"poison"	"White"	"forehead"	"Neg"	211	375	2	1	2	"Incon"	5.92692602597041	5.92692602597041	375	NA	NA
2	12	"C:\Hannah's FYP\White21_neu.jpg"	"love"	"White"	"nose"	"Pos"	232	1485	2	0	2	"Con"	7.3031700512368	7.3031700512368	1485	NA	NA
2	13	"C:\Hannah's FYP\Black19_neu.jpg"	"cockroach"	"Black"	"nose"	"Neg"	131	888	1	0	2	"Con"	6.78897174299217	6.78897174299217	888	NA	NA
2	14	"C:\Hannah's FYP\Black15_neu.jpg"	"vacation"	"Black"	"eyes"	"Pos"	122	813	2	0	2	"Incon"	6.70073110954781	6.70073110954781	813	NA	NA
2	15	"C:\Hannah's FYP\White3_neu.jpg"	"success"	"White"	"forehead"	"Pos"	212	764	2	0	2	"Con"	6.63856778916652	6.63856778916652	764	NA	NA
2	16	"C:\Hannah's FYP\Black8_neu.jpg"	"beauty"	"Black"	"forehead"	"Pos"	112	628	2	0	2	"Incon"	6.4425401664682	6.4425401664682	628	NA	NA
2	17	"C:\Hannah's FYP\Black24_neu.jpg"	"cockroach"	"Black"	"nose"	"Neg"	131	497	1	0	2	"Con"	6.20859002609663	6.20859002609663	497	NA	NA
2	18	"C:\Hannah's FYP\Black12_neu.jpg"	"garbage"	"Black"	"eyes"	"Neg"	121	462	1	0	2	"Con"	6.13556489108174	6.13556489108174	462	NA	NA
2	19	"C:\Hannah's FYP\Black22_neu.jpg"	"garbage"	"Black"	"nose"	"Neg"	131	242	1	0	2	"Con"	5.48893772615669	5.48893772615669	242	NA	NA
2	20	"C:\Hannah's FYP\Black4_neu.jpg"	"vacation"	"Black"	"forehead"	"Pos"	112	530	2	0	2	"Incon"	6.27287700654617	6.27287700654617	530	NA	NA
2	21	"C:\Hannah's FYP\Black8_neu.jpg"	"smile"	"Black"	"forehead"	"Pos"	112	468	2	0	2	"Incon"	6.14846829591765	6.14846829591765	468	NA	NA
2	22	"C:\Hannah's FYP\Black6_neu.jpg"	"vacation"	"Black"	"forehead"	"Pos"	112	530	1	1	2	"Incon"	6.27287700654617	6.27287700654617	530	NA	NA
2	23	"C:\Hannah's FYP\White3_neu.jpg"	"paradise"	"White"	"forehead"	"Pos"	212	294	2	0	2	"Con"	5.68357976733868	5.68357976733868	294	NA	NA
2	24	"C:\Hannah's FYP\Black3_neu.jpg"	"love"	"Black"	"forehead"	"Pos"	112	426	2	0	2	"Incon"	6.05443934626937	6.05443934626937	426	NA	NA
2	25	"C:\Hannah's FYP\White16_neu.jpg"	"romance"	"White"	"eyes"	"Pos"	222	530	2	0	2	"Con"	6.27287700654617	6.27287700654617	530	NA	NA
2	26	"C:\Hannah's FYP\Black9_neu.jpg"	"despair"	"Black"	"eyes"	"Neg"	121	197	2	1	2	"Con"	5.28320372873799	5.28320372873799	197	NA	NA
2	27	"C:\Hannah's FYP\White14_neu.jpg"	"vacation"	"White"	"eyes"	"Pos"	222	316	1	1	2	"Con"	5.75574221358691	5.75574221358691	316	NA	NA
2	28	"C:\Hannah's FYP\Black21_neu.jpg"	"romance"	"Black"	"nose"	"Pos"	132	397	2	0	2	"Incon"	5.98393628068719	5.98393628068719	397	NA	NA
2	29	"C:\Hannah's FYP\Black19_neu.jpg"	"pest"	"Black"	"nose"	"Neg"	131	454	2	1	2	"Con"	6.11809719804135	6.11809719804135	454	NA	NA
2	30	"C:\Hannah's FYP\Black21_neu.jpg"	"sewage"	"Black"	"nose"	"Neg"	131	970	1	0	2	"Con"	6.87729607149743	6.87729607149743	970	NA	NA
2	31	"C:\Hannah's FYP\White5_neu.jpg"	"beauty"	"White"	"forehead"	"Pos"	212	483	2	0	2	"Con"	6.18001665365257	6.18001665365257	483	NA	NA
2	32	"C:\Hannah's FYP\Black18_neu.jpg"	"vomit"	"Black"	"nose"	"Neg"	131	760	1	0	2	"Con"	6.63331843328038	6.63331843328038	760	NA	NA
2	33	"C:\Hannah's FYP\Black17_neu.jpg"	"disgust"	"Black"	"nose"	"Neg"	131	608	1	0	2	"Con"	6.41017488196617	6.41017488196617	608	NA	NA
2	34	"C:\Hannah's FYP\Black18_neu.jpg"	"garbage"	"Black"	"nose"	"Neg"	131	664	1	0	2	"Con"	6.49828214947643	6.49828214947643	664	NA	NA
2	35	"C:\Hannah's FYP\White11_neu.jpg"	"vomit"	"White"	"eyes"	"Neg"	221	325	2	1	2	"Incon"	5.78382518232974	5.78382518232974	325	NA	NA
2	36	"C:\Hannah's FYP\White14_neu.jpg"	"pest"	"White"	"eyes"	"Neg"	221	566	1	0	2	"Incon"	6.33859407820318	6.33859407820318	566	NA	NA
2	37	"C:\Hannah's FYP\White7_neu.jpg"	"joy"	"White"	"forehead"	"Pos"	212	560	2	0	2	"Con"	6.32793678372919	6.32793678372919	560	NA	NA
2	38	"C:\Hannah's FYP\Black6_neu.jpg"	"vomit"	"Black"	"forehead"	"Neg"	111	467	1	0	2	"Con"	6.1463292576689	6.1463292576689	467	NA	NA
2	39	"C:\Hannah's FYP\White14_neu.jpg"	"despair"	"White"	"eyes"	"Neg"	221	406	1	0	2	"Incon"	6.00635315960173	6.00635315960173	406	NA	NA
2	40	"C:\Hannah's FYP\White8_neu.jpg"	"romance"	"White"	"forehead"	"Pos"	212	63	2	0	2	"Con"	4.14313472639153	4.14313472639153	63	NA	NA
2	41	"C:\Hannah's FYP\White7_neu.jpg"	"despair"	"White"	"forehead"	"Neg"	211	167	1	0	2	"Incon"	5.11799381241676	5.11799381241676	167	NA	NA
2	42	"C:\Hannah's FYP\Black8_neu.jpg"	"cockroach"	"Black"	"forehead"	"Neg"	111	328	2	1	2	"Con"	5.79301360838414	5.79301360838414	328	NA	NA
2	43	"C:\Hannah's FYP\White16_neu.jpg"	"garbage"	"White"	"eyes"	"Neg"	221	500	1	0	2	"Incon"	6.21460809842219	6.21460809842219	500	NA	NA
2	44	"C:\Hannah's FYP\White18_neu.jpg"	"pest"	"White"	"nose"	"Neg"	231	461	1	0	2	"Incon"	6.13339804299665	6.13339804299665	461	NA	NA
2	45	"C:\Hannah's FYP\Black21_neu.jpg"	"smile"	"Black"	"nose"	"Pos"	132	264	1	1	2	"Incon"	5.57594910314632	5.57594910314632	264	NA	NA
2	46	"C:\Hannah's FYP\White2_neu.jpg"	"despair"	"White"	"forehead"	"Neg"	211	544	1	0	2	"Incon"	6.29894924685594	6.29894924685594	544	NA	NA
2	47	"C:\Hannah's FYP\White12_neu.jpg"	"success"	"White"	"eyes"	"Pos"	222	593	2	0	2	"Con"	6.38519439899773	6.38519439899773	593	NA	NA
2	48	"C:\Hannah's FYP\Black10_neu.jpg"	"vomit"	"Black"	"eyes"	"Neg"	121	306	1	0	2	"Con"	5.72358510195238	5.72358510195238	306	NA	NA
2	49	"C:\Hannah's FYP\Black20_neu.jpg"	"despair"	"Black"	"nose"	"Neg"	131	171	1	0	2	"Con"	5.14166355650266	5.14166355650266	171	NA	NA
2	50	"C:\Hannah's FYP\Black20_neu.jpg"	"love"	"Black"	"nose"	"Pos"	132	153	1	1	2	"Incon"	5.03043792139244	5.03043792139244	153	NA	NA
2	51	"C:\Hannah's FYP\Black24_neu.jpg"	"despair"	"Black"	"nose"	"Neg"	131	170	1	0	2	"Con"	5.13579843705026	5.13579843705026	170	NA	NA
2	52	"C:\Hannah's FYP\Black11_neu.jpg"	"cockroach"	"Black"	"eyes"	"Neg"	121	557	1	0	2	"Con"	6.32256523992728	6.32256523992728	557	NA	NA
2	53	"C:\Hannah's FYP\Black23_neu.jpg"	"love"	"Black"	"nose"	"Pos"	132	213	1	1	2	"Incon"	5.36129216570943	5.36129216570943	213	NA	NA
2	54	"C:\Hannah's FYP\White4_neu.jpg"	"beauty"	"White"	"forehead"	"Pos"	212	214	2	0	2	"Con"	5.36597601502185	5.36597601502185	214	NA	NA
2	55	"C:\Hannah's FYP\Black12_neu.jpg"	"poison"	"Black"	"eyes"	"Neg"	121	560	1	0	2	"Con"	6.32793678372919	6.32793678372919	560	NA	NA
2	56	"C:\Hannah's FYP\Black17_neu.jpg"	"beauty"	"Black"	"nose"	"Pos"	132	360	1	1	2	"Incon"	5.88610403145016	5.88610403145016	360	NA	NA
2	57	"C:\Hannah's FYP\White23_neu.jpg"	"beauty"	"White"	"nose"	"Pos"	232	527	2	0	2	"Con"	6.26720054854136	6.26720054854136	527	NA	NA
2	58	"C:\Hannah's FYP\White10_neu.jpg"	"joy"	"White"	"eyes"	"Pos"	222	611	2	0	2	"Con"	6.4150969591716	6.4150969591716	611	NA	NA
2	59	"C:\Hannah's FYP\Black11_neu.jpg"	"romance"	"Black"	"eyes"	"Pos"	122	403	2	0	2	"Incon"	5.99893656194668	5.99893656194668	403	NA	NA
2	60	"C:\Hannah's FYP\White24_neu.jpg"	"poison"	"White"	"nose"	"Neg"	231	364	1	0	2	"Incon"	5.89715386763674	5.89715386763674	364	NA	NA
2	61	"C:\Hannah's FYP\White2_neu.jpg"	"love"	"White"	"forehead"	"Pos"	212	327	1	1	2	"Con"	5.78996017089725	5.78996017089725	327	NA	NA
2	62	"C:\Hannah's FYP\White8_neu.jpg"	"poison"	"White"	"forehead"	"Neg"	211	148	2	1	2	"Incon"	4.99721227376411	4.99721227376411	148	NA	NA
2	63	"C:\Hannah's FYP\Black23_neu.jpg"	"pest"	"Black"	"nose"	"Neg"	131	317	1	0	2	"Con"	5.75890177387728	5.75890177387728	317	NA	NA
2	64	"C:\Hannah's FYP\Black14_neu.jpg"	"pest"	"Black"	"eyes"	"Neg"	121	554	1	0	2	"Con"	6.31716468674728	6.31716468674728	554	NA	NA
2	65	"C:\Hannah's FYP\White23_neu.jpg"	"disgust"	"White"	"nose"	"Neg"	231	593	1	0	2	"Incon"	6.38519439899773	6.38519439899773	593	NA	NA
2	66	"C:\Hannah's FYP\White6_neu.jpg"	"garbage"	"White"	"forehead"	"Neg"	211	649	1	0	2	"Incon"	6.47543271670409	6.47543271670409	649	NA	NA
2	67	"C:\Hannah's FYP\White16_neu.jpg"	"paradise"	"White"	"eyes"	"Pos"	222	616	2	0	2	"Con"	6.42324696353352	6.42324696353352	616	NA	NA
2	68	"C:\Hannah's FYP\White18_neu.jpg"	"paradise"	"White"	"nose"	"Pos"	232	605	2	0	2	"Con"	6.40522845803084	6.40522845803084	605	NA	NA
2	69	"C:\Hannah's FYP\Black13_neu.jpg"	"smile"	"Black"	"eyes"	"Pos"	122	309	1	1	2	"Incon"	5.73334127689775	5.73334127689775	309	NA	NA
2	70	"C:\Hannah's FYP\Black5_neu.jpg"	"pest"	"Black"	"forehead"	"Neg"	111	298	2	1	2	"Con"	5.6970934865054	5.6970934865054	298	NA	NA
2	71	"C:\Hannah's FYP\White13_neu.jpg"	"sewage"	"White"	"eyes"	"Neg"	221	1032	1	0	2	"Incon"	6.93925394604151	6.93925394604151	1032	NA	NA
2	72	"C:\Hannah's FYP\Black20_neu.jpg"	"success"	"Black"	"nose"	"Pos"	132	226	1	1	2	"Incon"	5.42053499927229	5.42053499927229	226	NA	NA
2	73	"C:\Hannah's FYP\White7_neu.jpg"	"vacation"	"White"	"forehead"	"Pos"	212	723	2	0	2	"Con"	6.58340922215876	6.58340922215876	723	NA	NA
2	74	"C:\Hannah's FYP\Black11_neu.jpg"	"sewage"	"Black"	"eyes"	"Neg"	121	406	2	1	2	"Con"	6.00635315960173	6.00635315960173	406	NA	NA
2	75	"C:\Hannah's FYP\White18_neu.jpg"	"garbage"	"White"	"nose"	"Neg"	231	244	1	0	2	"Incon"	5.4971682252932	5.4971682252932	244	NA	NA
2	76	"C:\Hannah's FYP\Black4_neu.jpg"	"poison"	"Black"	"forehead"	"Neg"	111	220	2	1	2	"Con"	5.39362754635236	5.39362754635236	220	NA	NA
2	77	"C:\Hannah's FYP\Black3_neu.jpg"	"disgust"	"Black"	"forehead"	"Neg"	111	859	1	0	2	"Con"	6.75576892198425	6.75576892198425	859	NA	NA
2	78	"C:\Hannah's FYP\Black16_neu.jpg"	"love"	"Black"	"eyes"	"Pos"	122	338	1	1	2	"Incon"	5.82304589548302	5.82304589548302	338	NA	NA
2	79	"C:\Hannah's FYP\White21_neu.jpg"	"success"	"White"	"nose"	"Pos"	232	234	1	1	2	"Con"	5.4553211153577	5.4553211153577	234	NA	NA
2	80	"C:\Hannah's FYP\White20_neu.jpg"	"beauty"	"White"	"nose"	"Pos"	232	494	2	0	2	"Con"	6.20253551718792	6.20253551718792	494	NA	NA
2	81	"C:\Hannah's FYP\White24_neu.jpg"	"romance"	"White"	"nose"	"Pos"	232	755	2	0	2	"Con"	6.62671774924902	6.62671774924902	755	NA	NA
2	82	"C:\Hannah's FYP\White12_neu.jpg"	"garbage"	"White"	"eyes"	"Neg"	221	565	1	0	2	"Incon"	6.33682573114644	6.33682573114644	565	NA	NA
2	83	"C:\Hannah's FYP\White4_neu.jpg"	"garbage"	"White"	"forehead"	"Neg"	211	127	2	1	2	"Incon"	4.84418708645859	4.84418708645859	127	NA	NA
2	84	"C:\Hannah's FYP\Black24_neu.jpg"	"vacation"	"Black"	"nose"	"Pos"	132	210	1	1	2	"Incon"	5.34710753071747	5.34710753071747	210	NA	NA
2	85	"C:\Hannah's FYP\White10_neu.jpg"	"romance"	"White"	"eyes"	"Pos"	222	251	2	0	2	"Con"	5.52545293913178	5.52545293913178	251	NA	NA
2	86	"C:\Hannah's FYP\White22_neu.jpg"	"sewage"	"White"	"nose"	"Neg"	231	66	2	1	2	"Incon"	4.18965474202643	4.18965474202643	66	NA	NA
2	87	"C:\Hannah's FYP\White5_neu.jpg"	"vomit"	"White"	"forehead"	"Neg"	211	290	2	1	2	"Incon"	5.66988092298052	5.66988092298052	290	NA	NA
2	88	"C:\Hannah's FYP\White11_neu.jpg"	"love"	"White"	"eyes"	"Pos"	222	584	2	0	2	"Con"	6.36990098282823	6.36990098282823	584	NA	NA
2	89	"C:\Hannah's FYP\Black3_neu.jpg"	"smile"	"Black"	"forehead"	"Pos"	112	327	1	1	2	"Incon"	5.78996017089725	5.78996017089725	327	NA	NA
2	90	"C:\Hannah's FYP\Black5_neu.jpg"	"romance"	"Black"	"forehead"	"Pos"	112	508	2	0	2	"Incon"	6.23048144757848	6.23048144757848	508	NA	NA
2	91	"C:\Hannah's FYP\White11_neu.jpg"	"paradise"	"White"	"eyes"	"Pos"	222	408	2	0	2	"Con"	6.01126717440416	6.01126717440416	408	NA	NA
2	92	"C:\Hannah's FYP\Black14_neu.jpg"	"beauty"	"Black"	"eyes"	"Pos"	122	369	2	0	2	"Incon"	5.91079664404053	5.91079664404053	369	NA	NA
2	93	"C:\Hannah's FYP\Black9_neu.jpg"	"love"	"Black"	"eyes"	"Pos"	122	220	2	0	2	"Incon"	5.39362754635236	5.39362754635236	220	NA	NA
2	94	"C:\Hannah's FYP\White2_neu.jpg"	"pest"	"White"	"forehead"	"Neg"	211	245	2	1	2	"Incon"	5.50125821054473	5.50125821054473	245	NA	NA
2	95	"C:\Hannah's FYP\Black5_neu.jpg"	"poison"	"Black"	"forehead"	"Neg"	111	389	2	1	2	"Con"	5.96357934361845	5.96357934361845	389	NA	NA
2	96	"C:\Hannah's FYP\White4_neu.jpg"	"disgust"	"White"	"forehead"	"Neg"	211	222	2	1	2	"Incon"	5.40267738187228	5.40267738187228	222	NA	NA
2	98	"C:\Hannah's FYP\Black7_neu.jpg"	"sewage"	"Black"	"forehead"	"Neg"	111	438	1	0	2	"Con"	6.08221891037645	6.08221891037645	438	NA	NA
2	99	"C:\Hannah's FYP\White3_neu.jpg"	"cockroach"	"White"	"forehead"	"Neg"	211	302	2	1	2	"Incon"	5.71042701737487	5.71042701737487	302	NA	NA
2	100	"C:\Hannah's FYP\White15_neu.jpg"	"disgust"	"White"	"eyes"	"Neg"	221	523	1	0	2	"Incon"	6.25958146406492	6.25958146406492	523	NA	NA
2	101	"C:\Hannah's FYP\Black23_neu.jpg"	"beauty"	"Black"	"nose"	"Pos"	132	460	1	1	2	"Incon"	6.13122648948314	6.13122648948314	460	NA	NA
2	102	"C:\Hannah's FYP\Black10_neu.jpg"	"disgust"	"Black"	"eyes"	"Neg"	121	331	2	1	2	"Con"	5.80211837537706	5.80211837537706	331	NA	NA
2	103	"C:\Hannah's FYP\White17_neu.jpg"	"vacation"	"White"	"nose"	"Pos"	232	439	1	1	2	"Con"	6.08449941307517	6.08449941307517	439	NA	NA
2	104	"C:\Hannah's FYP\Black1_neu.jpg"	"cockroach"	"Black"	"forehead"	"Neg"	111	567	1	0	2	"Con"	6.34035930372775	6.34035930372775	567	NA	NA
2	105	"C:\Hannah's FYP\Black15_neu.jpg"	"romance"	"Black"	"eyes"	"Pos"	122	553	1	1	2	"Incon"	6.31535800152233	6.31535800152233	553	NA	NA
2	106	"C:\Hannah's FYP\White21_neu.jpg"	"vomit"	"White"	"nose"	"Neg"	231	584	1	0	2	"Incon"	6.36990098282823	6.36990098282823	584	NA	NA
2	107	"C:\Hannah's FYP\White9_neu.jpg"	"beauty"	"White"	"eyes"	"Pos"	222	769	2	0	2	"Con"	6.64509096950564	6.64509096950564	769	NA	NA
2	108	"C:\Hannah's FYP\Black15_neu.jpg"	"despair"	"Black"	"eyes"	"Neg"	121	458	1	0	2	"Con"	6.12686918411419	6.12686918411419	458	NA	NA
2	109	"C:\Hannah's FYP\White24_neu.jpg"	"pest"	"White"	"nose"	"Neg"	231	360	1	0	2	"Incon"	5.88610403145016	5.88610403145016	360	NA	NA
2	110	"C:\Hannah's FYP\Black9_neu.jpg"	"smile"	"Black"	"eyes"	"Pos"	122	396	2	0	2	"Incon"	5.98141421125448	5.98141421125448	396	NA	NA
2	111	"C:\Hannah's FYP\White8_neu.jpg"	"success"	"White"	"forehead"	"Pos"	212	373	2	0	2	"Con"	5.92157841964382	5.92157841964382	373	NA	NA
2	112	"C:\Hannah's FYP\White2_neu.jpg"	"vacation"	"White"	"forehead"	"Pos"	212	616	2	0	2	"Con"	6.42324696353352	6.42324696353352	616	NA	NA
2	113	"C:\Hannah's FYP\White19_neu.jpg"	"despair"	"White"	"nose"	"Neg"	231	564	1	0	2	"Incon"	6.33505425149806	6.33505425149806	564	NA	NA
2	114	"C:\Hannah's FYP\White22_neu.jpg"	"smile"	"White"	"nose"	"Pos"	232	383	2	0	2	"Con"	5.94803498918065	5.94803498918065	383	NA	NA
2	115	"C:\Hannah's FYP\White13_neu.jpg"	"smile"	"White"	"eyes"	"Pos"	222	569	2	0	2	"Con"	6.34388043412633	6.34388043412633	569	NA	NA
2	116	"C:\Hannah's FYP\White10_neu.jpg"	"pest"	"White"	"eyes"	"Neg"	221	594	1	0	2	"Incon"	6.38687931936265	6.38687931936265	594	NA	NA
2	117	"C:\Hannah's FYP\White19_neu.jpg"	"disgust"	"White"	"nose"	"Neg"	231	472	1	0	2	"Incon"	6.15697898558556	6.15697898558556	472	NA	NA
